subject_name,course_title,course_url
Computer Science Courses,"Algorithms, Part II",https://www.classcentral.com/course/algs4partII-340
Computer Science Courses,Functional Program Design in Scala,https://www.classcentral.com/course/progfun2-1186
Computer Science Courses,Introduction to Artificial Intelligence,https://www.classcentral.com/course/udacity-introduction-to-artificial-intelligence-301
Computer Science Courses,Machine Learning Foundations: A Case Study Approach,https://www.classcentral.com/course/ml-foundations-4352
Social Sciences Courses,Deciphering Secrets: Unlocking the Manuscripts of Medieval Toledo (Spain),https://www.classcentral.com/course/edx-deciphering-secrets-unlocking-the-manuscripts-of-medieval-toledo-spain-8090
Computer Science Courses,Cybersecurity Fundamentals,https://www.classcentral.com/course/edx-cybersecurity-fundamentals-7844
Computer Science Courses,Web Security Fundamentals,https://www.classcentral.com/course/edx-web-security-fundamentals-8726
Computer Science Courses,Julia Scientific Programming,https://www.classcentral.com/course/julia-programming-7092
Social Sciences Courses,Contract Law: From Trust to Promise to Contract,https://www.classcentral.com/course/edx-contract-law-from-trust-to-promise-to-contract-2633
Social Sciences Courses,Introduction to International Criminal Law,https://www.classcentral.com/course/intlcriminallaw-712
Social Sciences Courses,Terrorism and Counterterrorism,https://www.classcentral.com/course/edx-terrorism-and-counterterrorism-1566
Social Sciences Courses,International Law,https://www.classcentral.com/course/edx-international-law-3179
Social Sciences Courses,Psicologia dell'apprendimento,https://www.classcentral.com/course/edx-psicologia-dell-apprendimento-9247
Computer Science Courses,Principles of Computing (Part 2),https://www.classcentral.com/course/principlescomputing2-3198
Computer Science Courses,Automata Theory,https://www.classcentral.com/course/stanford-openedx-automata-theory-376
Computer Science Courses,Algorithmic Thinking (Part 1),https://www.classcentral.com/course/algorithmicthink1-1725
Computer Science Courses,Introduction to Machine Learning Course,https://www.classcentral.com/course/udacity-introduction-to-machine-learning-course-2996
Computer Science Courses,Introduction to Cyber Security,https://www.classcentral.com/course/introduction-to-cyber-security-2448
Social Sciences Courses,Questionnaire Design for Social Surveys,https://www.classcentral.com/course/questionnairedesign-2163
Social Sciences Courses,Introductory Psychology,https://www.classcentral.com/course/edx-introductory-psychology-2520
Social Sciences Courses,Ignorance!,https://www.classcentral.com/course/edx-ignorance-3599
Social Sciences Courses,Anthropology of Current World Issues,https://www.classcentral.com/course/edx-anthropology-of-current-world-issues-1928
Social Sciences Courses,Supporting Victims of Domestic Violence,https://www.classcentral.com/course/domestic-violence-15221
Social Sciences Courses,International Law in Action: A Guide to the International Courts and Tribunals in The Hague,https://www.classcentral.com/course/international-law-in-action-4423
Social Sciences Courses,Objectifs de Développement Durable,https://www.classcentral.com/course/france-universite-numerique-objectifs-de-developpement-durable-10891
Social Sciences Courses,American Contract Law I,https://www.classcentral.com/course/contracts-1-12714
Computer Science Courses,The Nature of Code,https://www.classcentral.com/course/kadenze-the-nature-of-code-3777
Computer Science Courses,Transport Systems: Global Issues and Future Innovations,https://www.classcentral.com/course/transport-systems-global-issues-and-future-innova-12705
Computer Science Courses,Fundamentos TIC para profesionales de negocios: Desarrollo de Software,https://www.classcentral.com/course/edx-fundamentos-tic-para-profesionales-de-negocios-desarrollo-de-software-8495
Computer Science Courses,Computer Science 101,https://www.classcentral.com/course/edx-computer-science-101-2175
Computer Science Courses,Discrete Optimization,https://www.classcentral.com/course/optimization-487
Computer Science Courses,Machine Learning for Data Science and Analytics,https://www.classcentral.com/course/edx-machine-learning-for-data-science-and-analytics-4912
Social Sciences Courses,American Contract Law II,https://www.classcentral.com/course/contracts-2-12715
Computer Science Courses,Algorithmic Thinking (Part 2),https://www.classcentral.com/course/algorithmicthink2-3200
Computer Science Courses,Usable Security,https://www.classcentral.com/course/usablesec-1727
Computer Science Courses,Mathematics for Machine Learning: Multivariate Calculus,https://www.classcentral.com/course/multivariate-calculus-machine-learning-10452
Computer Science Courses,Design of Computer Programs,https://www.classcentral.com/course/udacity-design-of-computer-programs-323
Computer Science Courses,Fundamentos TIC para profesionales de negocios: Aplicaciones empresariales,https://www.classcentral.com/course/edx-fundamentos-tic-para-profesionales-de-negocios-aplicaciones-empresariales-7475
Computer Science Courses,Cryptography,https://www.classcentral.com/course/cryptography-1730
Computer Science Courses,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",https://www.classcentral.com/course/cloud-applications-part1-2738
Computer Science Courses,Convolutional Neural Networks,https://www.classcentral.com/course/convolutional-neural-networks-9057
Computer Science Courses,Sample-based Learning Methods,https://www.classcentral.com/course/sample-based-learning-methods-14496
Computer Science Courses,Introduction to Computer Networking,https://www.classcentral.com/course/stanford-openedx-introduction-to-computer-networking-1578
Computer Science Courses,How to Code: Simple Data,https://www.classcentral.com/course/edx-how-to-code-simple-data-3465
Computer Science Courses,Practical Machine Learning,https://www.classcentral.com/course/predmachlearn-1719
Computer Science Courses,Learning from Data (Introductory Machine Learning course),https://www.classcentral.com/course/independent-learning-from-data-introductory-machine-learning-course-366
Computer Science Courses,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),https://www.classcentral.com/course/build-a-computer-3234
Computer Science Courses,Aprendizaje automático y ciencia de datos,https://www.classcentral.com/course/edx-aprendizaje-automatico-y-ciencia-de-datos-12250
Computer Science Courses,Reinforcement Learning,https://www.classcentral.com/course/udacity-reinforcement-learning-1849
Data Science Courses,R Programming,https://www.classcentral.com/course/rprog-1713
Data Science Courses,The Data Scientist’s Toolbox,https://www.classcentral.com/course/datascitoolbox-1712
Data Science Courses,The Analytics Edge,https://www.classcentral.com/course/edx-the-analytics-edge-1623
Data Science Courses,Getting and Cleaning Data,https://www.classcentral.com/course/getdata-1714
Data Science Courses,Python for Data Science,https://www.classcentral.com/course/edx-python-for-data-science-8209
Data Science Courses,Introduction to Big Data,https://www.classcentral.com/course/intro-to-big-data-4164
Data Science Courses,Introduction to Computational Thinking and Data Science,https://www.classcentral.com/course/edx-introduction-to-computational-thinking-and-data-science-1779
Data Science Courses,Introduction to R for Data Science,https://www.classcentral.com/course/edx-introduction-to-r-for-data-science-3928
Data Science Courses,Mastering Data Analysis in Excel,https://www.classcentral.com/course/analytics-excel-4310
Data Science Courses,Hadoop Platform and Application Framework,https://www.classcentral.com/course/hadoop-4269
Data Science Courses,Introduction to Data Science in Python,https://www.classcentral.com/course/python-data-analysis-6671
Data Science Courses,Whole genome sequencing of bacterial genomes - tools and applications,https://www.classcentral.com/course/wgs-bacteria-8907
Data Science Courses,Introduction to Python for Data Science,https://www.classcentral.com/course/edx-introduction-to-python-for-data-science-5683
Data Science Courses,Mining Massive Datasets,https://www.classcentral.com/course/edx-mining-massive-datasets-2406
Data Science Courses,A Crash Course in Data Science,https://www.classcentral.com/course/data-science-crash-course-4392
Data Science Courses,Exploratory Data Analysis,https://www.classcentral.com/course/exdata-1715
Data Science Courses,Statistics and R,https://www.classcentral.com/course/edx-statistics-and-r-2960
Data Science Courses,Intro to Hadoop and MapReduce,https://www.classcentral.com/course/udacity-intro-to-hadoop-and-mapreduce-1470
Data Science Courses,Statistical Thinking for Data Science and Analytics,https://www.classcentral.com/course/edx-statistical-thinking-for-data-science-and-analytics-4913
Data Science Courses,Data Analysis with R,https://www.classcentral.com/course/udacity-data-analysis-with-r-1478
Data Science Courses,Regression Models,https://www.classcentral.com/course/regmods-1718
Data Science Courses,Analyzing and Visualizing Data with Excel,https://www.classcentral.com/course/edx-analyzing-and-visualizing-data-with-excel-4480
Data Science Courses,Process Mining: Data science in Action,https://www.classcentral.com/course/procmin-2445
Data Science Courses,Statistical Inference,https://www.classcentral.com/course/statinference-1717
Data Science Courses,Building a Data Science Team,https://www.classcentral.com/course/build-data-science-team-4391
Data Science Courses,Python for Genomic Data Science,https://www.classcentral.com/course/genpython-3476
Data Science Courses,Data Science in Real Life,https://www.classcentral.com/course/real-life-data-science-4389
Data Science Courses,Text Mining and Analytics,https://www.classcentral.com/course/textanalytics-2736
Data Science Courses,DCO042 - Python For Informatics,https://www.classcentral.com/course/independent-dco042-python-for-informatics-1010
Data Science Courses,Data Visualization and Communication with Tableau,https://www.classcentral.com/course/analytics-tableau-4297
Data Science Courses,Intro to Data Science,https://www.classcentral.com/course/udacity-intro-to-data-science-1480
Data Science Courses,Intro to Python for Data Science,https://www.classcentral.com/course/datacamp-intro-to-python-for-data-science-7631
Data Science Courses,Data Analysis: Take It to the MAX(),https://www.classcentral.com/course/edx-data-analysis-take-it-to-the-max-2916
Data Science Courses,Bayesian Statistics: From Concept to Data Analysis,https://www.classcentral.com/course/bayesian-statistics-6633
